uid,freq_play_last_21_days,avg_playtime_last_21_days,freq_play_last_14_days,avg_playtime_last_14_days,freq_play_last_7_days,avg_playtime_last_7_days,freq_play_last_3_days,avg_playtime_last_3_days,freq_play_last_1_days,avg_playtime_last_1_days,Churn,device
167679728.0,231,178.87445887445887,187.0,169.70053475935828,70.0,217.28571428571428,15.0,207.46666666666667,5.0,112.4,0.0,both
167680224.0,320,59.428125,42.0,96.28571428571429,26.0,126.34615384615384,17.0,70.94117647058823,,,0.0,ar
167680416.0,11,63.0,5.0,56.6,5.0,56.6,5.0,56.6,,,1.0,both
167681072.0,696,246.5014367816092,328.0,248.22865853658536,158.0,242.13291139240508,32.0,228.75,,,0.0,ar
167681200.0,2007,33.323866467364226,127.0,120.5984251968504,37.0,108.83783783783784,2.0,151.0,1.0,236.0,0.0,both
167681504.0,137,200.83211678832117,43.0,179.11627906976744,31.0,240.90322580645162,27.0,242.8148148148148,27.0,242.8148148148148,0.0,both
167681648.0,1162,159.46127366609295,813.0,149.43050430504306,457.0,146.82275711159738,289.0,112.31487889273356,144.0,64.53472222222223,0.0,ar
167682896.0,163,224.69325153374234,99.0,225.75757575757575,,,,,,,1.0,ip
167683184.0,572,195.48076923076923,362.0,195.5414364640884,234.0,198.9102564102564,108.0,201.44444444444446,35.0,191.42857142857142,0.0,both
167683200.0,159,167.37106918238993,146.0,173.6917808219178,86.0,165.7093023255814,28.0,164.28571428571428,21.0,155.1904761904762,0.0,ar
167683552.0,471,162.96390658174099,336.0,182.97619047619048,208.0,183.44230769230768,48.0,213.64583333333334,,,0.0,both
167683664.0,954,48.079664570230605,630.0,45.56666666666667,70.0,104.34285714285714,10.0,167.5,,,0.0,both
167683712.0,54,102.66666666666667,31.0,97.29032258064517,,,,,,,1.0,both
167683728.0,378,196.65343915343917,196.0,190.7908163265306,110.0,182.15454545454546,77.0,168.55844155844156,53.0,197.1509433962264,0.0,both
167683760.0,456,249.53508771929825,451.0,250.56541019955654,367.0,223.27792915531336,243.0,233.5679012345679,113.0,148.86725663716814,0.0,ar
167684624.0,985,90.86903553299493,671.0,94.81818181818181,326.0,88.25153374233129,108.0,77.52777777777777,27.0,151.11111111111111,0.0,ar
167684784.0,428,139.2032710280374,321.0,111.9221183800623,39.0,271.4102564102564,10.0,415.5,10.0,415.5,0.0,both
167684992.0,691,205.9956584659913,490.0,212.16122448979593,124.0,254.05645161290323,5.0,214.6,,,0.0,both
167685040.0,436,156.6834862385321,240.0,141.95416666666668,19.0,188.47368421052633,9.0,193.44444444444446,9.0,193.44444444444446,0.0,both
167685360.0,983,234.40244482604274,592.0,238.68074324324326,127.0,249.1811023622047,36.0,188.38888888888889,8.0,217.75,0.0,both
167686080.0,930,139.09677419354838,701.0,134.7703281027104,279.0,147.37992831541217,158.0,153.5759493670886,29.0,279.48275862068965,0.0,both
167686512.0,12,230.91666666666666,12.0,230.91666666666666,12.0,230.91666666666666,,,,,1.0,ar
167686768.0,397,181.60201511335012,329.0,186.13677811550153,195.0,190.02051282051283,193.0,191.02072538860102,114.0,143.0,0.0,ar
167686896.0,92,178.75,48.0,173.72916666666666,33.0,145.6969696969697,33.0,145.6969696969697,26.0,117.11538461538461,0.0,both
167687328.0,636,194.51415094339623,305.0,228.8918032786885,,,,,,,0.0,ar
167687408.0,35,149.57142857142858,15.0,105.93333333333334,8.0,11.5,5.0,4.4,,,0.0,ar
167687776.0,4,102.75,4.0,102.75,1.0,148.0,1.0,148.0,,,0.0,ar
167687792.0,162,0.0,,,,,,,,,0.0,ar
167688304.0,4,42.25,4.0,42.25,4.0,42.25,4.0,42.25,4.0,42.25,1.0,ar
167688320.0,91,139.93406593406593,85.0,130.6,71.0,116.47887323943662,55.0,113.34545454545454,6.0,230.33333333333334,0.0,ar
167688928.0,2,193.5,2.0,193.5,2.0,193.5,2.0,193.5,,,0.0,ip
167689024.0,19,159.0,11.0,179.27272727272728,,,,,,,0.0,ar
167689760.0,315,156.1904761904762,220.0,116.94090909090909,202.0,109.21782178217822,13.0,107.61538461538461,,,1.0,ar
167690208.0,545,151.77981651376146,438.0,140.0958904109589,171.0,206.76023391812865,75.0,213.50666666666666,42.0,234.73809523809524,0.0,ar
167690896.0,69,106.20289855072464,12.0,108.83333333333333,1.0,174.0,1.0,174.0,1.0,174.0,0.0,both
167691424.0,834,136.85131894484414,408.0,145.36519607843138,86.0,141.6860465116279,56.0,145.33928571428572,,,0.0,both
167691440.0,619,198.5767366720517,329.0,130.66565349544072,291.0,121.52920962199313,150.0,62.26,138.0,48.47826086956522,0.0,both
167691872.0,280,154.88571428571427,236.0,150.3177966101695,121.0,176.5206611570248,65.0,158.43076923076924,48.0,148.77083333333334,0.0,both
167691888.0,1,4.0,,,,,,,,,1.0,ar
167691904.0,84,108.08333333333333,67.0,124.14925373134328,15.0,106.93333333333334,3.0,44.333333333333336,,,0.0,ar
167691968.0,81,103.1329944197531,54.0,102.569862,13.0,242.76923076923077,,,,,0.0,both
167692160.0,508,188.90748031496062,413.0,192.51573849878935,62.0,203.03225806451613,43.0,201.74418604651163,8.0,230.75,0.0,both
167692208.0,77,127.87012987012987,31.0,130.93548387096774,14.0,151.0,,,,,1.0,ar
167692528.0,175,103.86857142857143,167.0,101.55089820359281,144.0,95.17361111111111,40.0,215.875,7.0,245.71428571428572,0.0,ar
167692608.0,555,140.62702702702703,370.0,121.21621621621621,89.0,119.4494382022472,54.0,70.14814814814815,54.0,70.14814814814815,0.0,ar
167693344.0,331,219.7311178247734,190.0,187.44736842105263,48.0,190.4375,5.0,101.2,4.0,94.75,0.0,ar
167693472.0,225,116.36444444444444,100.0,150.1,25.0,242.04,13.0,141.46153846153845,1.0,174.0,0.0,both
167693776.0,288,14.145833333333334,226.0,14.358407079646017,187.0,15.3475935828877,,,,,1.0,ip
167694592.0,658,161.14285714285714,512.0,158.419921875,287.0,171.0766550522648,249.0,176.62248995983936,186.0,183.9516129032258,0.0,both
167695056.0,75,86.78666666666666,4.0,141.5,,,,,,,0.0,ar
167695840.0,132,128.52272727272728,108.0,125.52777777777777,70.0,130.7,15.0,176.13333333333333,11.0,205.1818181818182,0.0,ar
167695920.0,224,83.54464285714286,101.0,143.79207920792078,49.0,176.91836734693877,14.0,205.21428571428572,,,0.0,both
167696064.0,167,181.40718562874252,120.0,212.29166666666666,25.0,134.88,,,,,0.0,ar
167696144.0,2323,193.9169177787344,1130.0,213.8929203539823,240.0,161.34583333333333,65.0,107.0923076923077,26.0,159.3846153846154,0.0,ar
167696352.0,103,75.74757281553399,58.0,102.84482758620689,16.0,142.0625,,,,,0.0,ar
167696976.0,58,180.20689655172413,18.0,162.61111111111111,11.0,203.54545454545453,,,,,0.0,both
167698048.0,488,178.4877049180328,319.0,174.18495297805643,193.0,152.59067357512953,189.0,154.02116402116403,17.0,141.35294117647058,0.0,both
167698672.0,76,115.09210526315789,76.0,115.09210526315789,16.0,112.9375,8.0,151.875,8.0,151.875,0.0,both
167699120.0,36,199.19444444444446,13.0,153.6153846153846,10.0,139.2,,,,,0.0,ar
167699568.0,163,148.54601226993864,131.0,157.9618320610687,7.0,47.857142857142854,,,,,0.0,ar
167700144.0,348,180.2183908045977,348.0,180.2183908045977,250.0,176.792,94.0,239.22340425531914,,,0.0,ar
167700304.0,882,131.34013605442178,629.0,122.86009538950715,153.0,122.0718954248366,49.0,140.0612244897959,49.0,140.0612244897959,0.0,ar
167700960.0,67,189.53731343283582,42.0,187.4047619047619,8.0,53.625,,,,,0.0,ar
167701152.0,79,48.85955379746836,75.0,45.64,18.0,63.5,18.0,63.5,4.0,183.25,0.0,both
167701312.0,25,142.6,25.0,142.6,,,,,,,1.0,ar
167701424.0,1219,178.7940935192781,738.0,194.33468834688347,162.0,212.35185185185185,25.0,181.52,,,0.0,ar
167702048.0,167,112.25748502994011,65.0,121.49230769230769,9.0,189.66666666666666,9.0,189.66666666666666,,,0.0,ar
167702480.0,130,198.85384615384615,61.0,170.70491803278688,11.0,45.63636363636363,11.0,45.63636363636363,,,0.0,both
167702832.0,506,106.42490118577075,311.0,112.80385852090032,105.0,110.92380952380952,16.0,210.3125,,,0.0,both
167703360.0,218,215.77064220183487,172.0,244.22674418604652,122.0,272.60655737704917,106.0,255.67924528301887,86.0,293.7093023255814,0.0,both
167703440.0,80,14.2875,,,,,,,,,1.0,both
167703856.0,92,77.09782608695652,47.0,83.93617021276596,32.0,70.5,4.0,44.0,1.0,123.0,0.0,ar
167704176.0,113,96.72566371681415,82.0,63.47560975609756,70.0,53.885714285714286,42.0,63.666666666666664,7.0,6.857142857142857,0.0,ar
167704352.0,363,155.29752066115702,256.0,138.0625,71.0,158.94366197183098,37.0,228.9189189189189,8.0,132.25,0.0,ar
167704864.0,21,151.76190476190476,11.0,108.72727272727273,11.0,108.72727272727273,11.0,108.72727272727273,,,1.0,both
167705392.0,79,109.0632911392405,25.0,78.12,,,,,,,0.0,ar
167706128.0,29,207.75862068965517,11.0,236.0,,,,,,,1.0,both
167706384.0,299,116.6923076923077,246.0,133.5121951219512,129.0,135.3798449612403,40.0,116.55,29.0,106.10344827586206,0.0,ar
167706608.0,388,219.86082474226805,230.0,220.11739130434782,135.0,205.1259259259259,78.0,193.51282051282053,10.0,169.3,0.0,ar
167706656.0,346,98.15028901734104,198.0,108.23232323232324,65.0,56.215384615384615,34.0,45.61764705882353,10.0,79.6,0.0,both
167707040.0,2,153.0,2.0,153.0,1.0,279.0,1.0,279.0,,,1.0,ar
167707296.0,231,129.4848484848485,44.0,85.43181818181819,,,,,,,0.0,both
167707328.0,52,128.51923076923077,26.0,182.30769230769232,5.0,127.0,5.0,127.0,5.0,127.0,0.0,ar
167707424.0,696,171.2528735632184,463.0,150.1036717062635,150.0,183.52666666666667,82.0,225.03658536585365,68.0,245.0735294117647,0.0,ar
167707552.0,210,145.1,157.0,131.1464968152866,76.0,163.47368421052633,42.0,155.5,38.0,149.60526315789474,0.0,both
167707776.0,214,151.91121495327104,124.0,160.06451612903226,80.0,110.275,51.0,155.33333333333334,,,0.0,ar
167708176.0,342,178.30409356725147,197.0,186.95939086294416,129.0,187.02325581395348,87.0,185.86206896551724,43.0,210.1627906976744,0.0,both
167708304.0,729,129.2153635116598,442.0,129.42986425339367,197.0,166.68527918781726,111.0,131.05405405405406,6.0,167.66666666666666,0.0,both
167708544.0,79,139.49367088607596,32.0,72.125,16.0,19.9375,,,,,0.0,ar
167708832.0,322,229.95962732919256,126.0,389.8095238095238,46.0,784.2608695652174,35.0,965.0,19.0,1591.2631578947369,0.0,ar
167708880.0,136,22.051470588235293,136.0,22.051470588235293,,,,,,,1.0,ar
167709168.0,27,219.40740740740742,8.0,94.375,5.0,57.4,2.0,0.5,2.0,0.5,0.0,ar
167709440.0,2,0.0,2.0,0.0,,,,,,,1.0,both
167709856.0,330,143.28958639151514,138.0,150.68115942028984,90.0,126.87777777777778,,,,,0.0,both
167710464.0,368,145.80978260869566,154.0,196.62337662337663,78.0,214.62820512820514,15.0,211.4,6.0,208.5,0.0,ar
167710496.0,577,324.528596187175,482.0,260.9356846473029,194.0,269.91237113402065,128.0,297.8359375,14.0,141.14285714285714,0.0,ar
167710832.0,25,129.48,21.0,133.9047619047619,,,,,,,0.0,both
167711072.0,535,175.97196261682242,384.0,168.49479166666666,253.0,182.38339920948616,72.0,132.70833333333334,23.0,158.91304347826087,0.0,both
167711712.0,2,107164.0,1.0,196905.0,,,,,,,0.0,ar
167711920.0,138,0.0,,,,,,,,,1.0,ar
167711952.0,10,161.7,4.0,66.5,,,,,,,1.0,ar
167712064.0,470,146.01276595744682,358.0,155.26256983240222,149.0,149.4228187919463,65.0,161.4923076923077,19.0,143.8421052631579,0.0,both
167712176.0,18,185.05555555555554,17.0,186.41176470588235,11.0,167.27272727272728,11.0,167.27272727272728,9.0,168.88888888888889,0.0,ar
167712448.0,6,249.0,,,,,,,,,1.0,ar
167712960.0,187,231.79144385026737,178.0,230.25842696629215,120.0,226.21666666666667,81.0,232.19753086419752,11.0,145.63636363636363,0.0,both
167712976.0,584,59.97945205479452,384.0,33.002604166666664,24.0,153.08333333333334,5.0,148.8,5.0,148.8,0.0,both
167712992.0,122,144.58196721311475,95.0,143.7263157894737,69.0,123.3913043478261,39.0,84.8974358974359,23.0,56.391304347826086,0.0,both
167713808.0,47,191.72340425531914,37.0,227.27027027027026,8.0,89.0,1.0,270.0,1.0,270.0,0.0,ar
167714160.0,54,146.83333333333334,50.0,149.3,30.0,157.86666666666667,23.0,143.95652173913044,18.0,168.94444444444446,0.0,ar
167714672.0,246,90.27642276422765,79.0,115.24050632911393,35.0,69.97142857142858,,,,,1.0,ar
167714752.0,109,137.0275229357798,89.0,132.87640449438203,81.0,141.30864197530863,81.0,141.30864197530863,,,0.0,both
167714992.0,2,261.0,2.0,261.0,2.0,261.0,,,,,1.0,both
167715648.0,336,242.00892857142858,235.0,252.17446808510638,95.0,259.2631578947368,52.0,262.4423076923077,52.0,262.4423076923077,0.0,ar
167715872.0,36,246.22222222222223,23.0,248.30434782608697,9.0,199.88888888888889,1.0,231.0,1.0,231.0,0.0,both
167716688.0,72,73.52777777777777,34.0,86.88235294117646,,,,,,,0.0,both
167717264.0,486,116.66559010288066,268.0,111.55774921641792,50.0,150.0,22.0,144.1818181818182,19.0,142.6315789473684,0.0,both
167717776.0,46,127.73913043478261,43.0,126.74418604651163,6.0,82.16666666666667,6.0,82.16666666666667,6.0,82.16666666666667,1.0,both
167718064.0,103,154.74757281553397,99.0,155.11111111111111,53.0,189.9056603773585,5.0,206.8,,,0.0,ar
167718240.0,195,150.4,82.0,173.3048780487805,72.0,178.52777777777777,69.0,179.4927536231884,,,0.0,both
167718464.0,155,124.05298990709679,120.0,92.51011196333334,99.0,78.05266096565657,99.0,78.05266096565657,19.0,127.84210526315789,0.0,both
167718624.0,2250,156.9382222222222,1403.0,148.0064148253742,734.0,163.0068119891008,307.0,108.0130293159609,249.0,96.28112449799197,0.0,both
167719248.0,157,129.80254777070064,122.0,98.61475409836065,63.0,106.57142857142857,21.0,125.33333333333333,13.0,103.3076923076923,0.0,both
167719600.0,868,230.57142857142858,72.0,177.02777777777777,10.0,110.3,2.0,261.0,,,0.0,both
167719616.0,679,191.62297496318115,633.0,192.00157977883097,422.0,194.77014218009478,213.0,238.52582159624413,,,0.0,ar
167719632.0,564,183.77482269503545,437.0,178.2517162471396,85.0,240.71764705882353,4.0,185.25,4.0,185.25,0.0,both
167719808.0,669,94.24738450822123,593.0,88.3229346306914,160.0,235.659376475,65.0,278.0842956769231,13.0,343.15384615384613,0.0,both
167719824.0,56,104.91071428571429,28.0,110.60714285714286,28.0,110.60714285714286,23.0,108.0,1.0,96.0,0.0,ar
167719872.0,891,199.88103254769922,465.0,195.01505376344085,155.0,246.56774193548387,88.0,229.0,12.0,106.5,0.0,both
167719984.0,37,109.91891891891892,30.0,119.23333333333333,30.0,119.23333333333333,27.0,119.18518518518519,20.0,109.1,1.0,both
167720192.0,54,200.61111111111111,13.0,76.07692307692308,13.0,76.07692307692308,,,,,1.0,both
167720272.0,61,60.14754098360656,1.0,0.0,1.0,0.0,,,,,0.0,ar
167720992.0,88,175.85227272727272,68.0,170.69117647058823,5.0,208.6,,,,,0.0,ar
167721168.0,265,249.24528301886792,165.0,253.93939393939394,102.0,255.38235294117646,29.0,258.7931034482759,10.0,279.1,0.0,both
167721760.0,379,141.65963060686016,248.0,130.15725806451613,112.0,107.69642857142857,87.0,70.98850574712644,8.0,142.0,0.0,ar
167721792.0,23,81.69565217391305,22.0,77.31818181818181,,,,,,,1.0,ar
167721872.0,44,93.0,30.0,35.4,,,,,,,1.0,ar
167721888.0,781,193.6338028169014,600.0,191.41833333333332,485.0,219.01855670103092,182.0,227.44505494505495,,,0.0,ar
167722384.0,52,99.51923076923077,33.0,48.09090909090909,,,,,,,1.0,ar
167722464.0,619,192.40064620355412,447.0,199.97539149888144,222.0,160.8918918918919,125.0,119.184,45.0,94.22222222222223,0.0,both
167722736.0,348,179.16091954022988,160.0,163.75625,57.0,170.19298245614036,33.0,187.21212121212122,7.0,278.0,0.0,both
167722928.0,381,157.249343832021,287.0,149.09059233449477,58.0,140.94827586206895,46.0,129.5,,,0.0,ar
167723040.0,94,143.8404255319149,83.0,152.0,41.0,126.17073170731707,41.0,126.17073170731707,,,0.0,both
167723056.0,919,141.3025027203482,529.0,149.39697542533082,276.0,167.6268115942029,211.0,184.80568720379148,33.0,234.66666666666666,0.0,both
167723168.0,7,8666.57142857143,1.0,59592.0,,,,,,,1.0,ar
167723280.0,206,165.02912621359224,19.0,141.3684210526316,4.0,426.5,,,,,0.0,ar
167723344.0,1193,209.12154233025984,858.0,200.72610722610722,605.0,149.72396694214876,56.0,428.42857142857144,18.0,354.77777777777777,0.0,both
167723536.0,261,151.69731800766283,254.0,151.98425196850394,90.0,150.27777777777777,55.0,185.12727272727273,35.0,158.17142857142858,0.0,both
167723792.0,192,249.03125,144.0,249.01388888888889,80.0,250.8625,66.0,249.28787878787878,21.0,261.4761904761905,0.0,both
167724768.0,138,117.66666666666667,112.0,120.76785714285714,63.0,123.0,22.0,47.68181818181818,14.0,53.714285714285715,0.0,ar
167724864.0,174,94.97126436781609,156.0,82.21153846153847,102.0,60.568627450980394,88.0,66.5340909090909,16.0,33.3125,0.0,both
167725344.0,694,180.46974063400577,370.0,200.17297297297299,164.0,198.3719512195122,64.0,189.0625,3.0,166.66666666666666,0.0,both
167726000.0,67,59.940298507462686,60.0,56.15,14.0,81.0,1.0,0.0,,,1.0,both
167726416.0,343,209.46647230320698,170.0,236.51176470588234,40.0,227.95,40.0,227.95,,,1.0,ar
167726464.0,167,202.67065868263472,144.0,207.79166666666666,123.0,212.6991869918699,28.0,168.92857142857142,1.0,175.0,0.0,ar
167727280.0,646,554.3080495356037,376.0,581.7739361702128,137.0,870.3357664233577,69.0,778.5507246376811,39.0,611.1794871794872,0.0,ar
167727744.0,2645,134.92438563327033,1971.0,116.84474885844749,304.0,238.5,279.0,246.752688172043,103.0,238.35922330097088,0.0,both
167727952.0,2063,231.05913717886574,1263.0,236.11797307996832,394.0,226.75888324873097,144.0,213.5,11.0,166.8181818181818,0.0,ar
167728512.0,2467,173.07944872314553,1512.0,183.18584656084656,259.0,204.83011583011583,51.0,146.07843137254903,38.0,158.07894736842104,0.0,both
167728592.0,867,12702.35294117647,585.0,9274.79829059829,415.0,135.30602409638556,242.0,158.49586776859505,,,0.0,both
167728752.0,475,105.65894736842105,390.0,104.11538461538461,90.0,167.25555555555556,12.0,150.58333333333334,12.0,150.58333333333334,0.0,both
167729600.0,2631,232.81946028126188,2303.0,232.81328701693442,1178.0,230.26570458404075,327.0,255.2018348623853,128.0,248.671875,0.0,ar
167729616.0,268,81.95522388059702,132.0,99.09848484848484,22.0,117.04545454545455,22.0,117.04545454545455,21.0,121.76190476190476,0.0,ar
167729936.0,31,51.38709677419355,15.0,36.333333333333336,15.0,36.333333333333336,9.0,30.77777777777778,9.0,30.77777777777778,1.0,ar
167729968.0,329,229.12765957446808,89.0,219.26966292134833,14.0,145.35714285714286,13.0,138.92307692307693,,,0.0,ar
167730720.0,90,188.4,43.0,170.72093023255815,20.0,194.8,10.0,277.2,1.0,227.0,0.0,both
167730816.0,615,242.40325203252033,212.0,239.0566037735849,112.0,226.08928571428572,58.0,242.25862068965517,,,0.0,ar
167730880.0,1421,215.57846586910625,1181.0,216.7112616426757,687.0,231.98835516739447,352.0,230.32954545454547,21.0,159.47619047619048,0.0,both
167730960.0,12,170.33333333333334,2.0,131.5,,,,,,,0.0,ar
167731232.0,309,71.96440129449839,287.0,68.60975609756098,268.0,63.82835820895522,24.0,195.41666666666666,16.0,210.75,0.0,ar
167731296.0,259,96.76833976833977,126.0,106.15873015873017,39.0,143.46153846153845,5.0,217.8,5.0,217.8,0.0,ar
167731488.0,574,123.602787456446,394.0,112.3527918781726,70.0,150.27142857142857,18.0,128.94444444444446,5.0,63.6,0.0,both
167731744.0,16,113.75,,,,,,,,,1.0,both
167731776.0,157,147.94267515923568,119.0,123.34453781512605,11.0,184.63636363636363,6.0,202.5,,,0.0,both
167732256.0,244,173.06967213114754,194.0,170.1701030927835,140.0,181.80714285714285,135.0,184.03703703703704,77.0,230.94805194805195,0.0,ar
167732656.0,60,1249.2666666666667,45.0,1216.4666666666667,37.0,996.5945945945946,23.0,861.4782608695652,5.0,1163.8,0.0,both
167732768.0,68,241.22058823529412,,,,,,,,,0.0,both
167733680.0,865,213.91329479768785,637.0,195.88383045525902,161.0,208.70186335403727,20.0,110.55,9.0,103.22222222222223,0.0,both
167733776.0,253,136.13847845454544,2.0,214.5,,,,,,,0.0,both
167734512.0,10,92.0,8.0,115.0,5.0,182.4,2.0,140.0,,,0.0,both
167734576.0,192,262.0260416666667,,,,,,,,,0.0,ar
167734800.0,188,169.2340425531915,49.0,102.91836734693878,42.0,107.07142857142857,21.0,43.80952380952381,21.0,43.80952380952381,0.0,both
167734992.0,680,152.9014705882353,444.0,112.10585585585585,162.0,151.62345679012347,47.0,145.6595744680851,13.0,111.76923076923077,0.0,both
167735456.0,648,82.41358024691358,414.0,100.33333333333333,98.0,136.0408163265306,27.0,132.88888888888889,16.0,132.9375,0.0,ar
167736176.0,2578,17.958494957331265,185.0,100.55135135135136,6.0,234.83333333333334,,,,,1.0,ar
167736224.0,55,191.98181818181817,23.0,212.30434782608697,,,,,,,0.0,both
167736736.0,2,1212.5,2.0,1212.5,1.0,26.0,,,,,1.0,ar
167737248.0,593,162.64755480607081,376.0,169.36702127659575,154.0,181.85064935064935,61.0,214.91803278688525,19.0,219.1578947368421,0.0,ar
167737328.0,310,115.13225806451612,185.0,110.82702702702703,,,,,,,0.0,ar
167737472.0,117,167.7008547008547,102.0,160.54901960784315,46.0,221.0,31.0,217.74193548387098,5.0,248.0,0.0,both
167738592.0,547,137.50457038391224,417.0,141.17745803357315,119.0,156.54621848739495,69.0,148.04347826086956,27.0,117.81481481481481,0.0,both
167738736.0,352,171.88352272727272,212.0,154.23584905660377,212.0,154.23584905660377,6.0,121.83333333333333,,,0.0,both
167739104.0,454,190.99559471365637,155.0,186.73548387096776,34.0,119.70588235294117,12.0,94.91666666666667,7.0,77.28571428571429,0.0,ar
167739248.0,371,183.13477088948787,267.0,179.23595505617976,209.0,176.94736842105263,93.0,203.59139784946237,40.0,177.775,0.0,both
167739792.0,54,111.05555555555556,2.0,74.0,2.0,74.0,,,,,1.0,ar
167740288.0,301,247.18936877076413,181.0,244.43093922651934,88.0,241.0,42.0,244.28571428571428,14.0,239.07142857142858,0.0,ar
167740384.0,84,124.69047619047619,19.0,161.1578947368421,3.0,179.33333333333334,1.0,164.0,1.0,164.0,0.0,ar
167740752.0,231,87.48051948051948,85.0,87.82352941176471,2.0,134.0,,,,,0.0,ar
167740928.0,16,252.6875,16.0,252.6875,16.0,252.6875,,,,,0.0,ar
167741648.0,235,217.63024590893616,180.0,214.39504327,144.0,208.27158186527777,21.0,228.3860851714286,,,0.0,both
167741824.0,1,1.0,1.0,1.0,,,,,,,0.0,ar
167742048.0,35,198.14285714285714,19.0,213.89473684210526,9.0,205.33333333333334,,,,,0.0,ar
167742192.0,252,188.21428571428572,231.0,186.23376623376623,157.0,195.81528662420382,46.0,181.54347826086956,11.0,164.9090909090909,0.0,ar
167742240.0,525,37.796190476190475,275.0,40.36363636363637,80.0,29.5125,21.0,55.76190476190476,,,0.0,ar
167742512.0,108,100.98439601851852,15.0,207.66666666666666,11.0,175.1818181818182,2.0,201.0,2.0,201.0,0.0,both
167742912.0,1158,166.4369602763385,508.0,176.1948818897638,280.0,182.52857142857144,136.0,155.9558823529412,37.0,223.35135135135135,0.0,ar
167743072.0,196,237.32142857142858,86.0,240.54651162790697,62.0,247.24193548387098,30.0,257.23333333333335,30.0,257.23333333333335,0.0,ar
167743088.0,40,68.875,40.0,68.875,4.0,68.0,,,,,0.0,ar
167743328.0,732,146.47131147540983,351.0,147.59259259259258,263.0,127.52471482889734,78.0,146.48717948717947,16.0,133.125,0.0,both
167744000.0,643,142.88491446345256,590.0,139.66440677966102,297.0,190.20875420875421,55.0,184.01818181818183,18.0,237.61111111111111,0.0,both
167744016.0,175,163.98857142857142,102.0,212.12745098039215,52.0,254.17307692307693,32.0,275.0625,23.0,175.43478260869566,0.0,ar
167744032.0,382,109.21465968586388,343.0,88.29446064139941,36.0,138.83333333333334,20.0,204.0,20.0,204.0,0.0,ar
167744464.0,65,149.96923076923076,39.0,107.7948717948718,,,,,,,1.0,ar
167744768.0,50,93.46,13.0,74.61538461538461,4.0,133.0,1.0,117.0,,,0.0,ar
167745456.0,592,168.6097972972973,417.0,168.61870503597123,214.0,190.7429906542056,133.0,206.38345864661653,47.0,180.53191489361703,0.0,ar
167745760.0,482,172.18879668049792,156.0,226.12820512820514,44.0,226.20454545454547,10.0,252.6,,,0.0,both
167746080.0,117,197.98290598290598,79.0,229.7594936708861,8.0,139.75,,,,,0.0,both
167746864.0,481,199.17047817047816,261.0,195.4712643678161,245.0,197.77551020408163,156.0,227.52564102564102,102.0,263.6078431372549,0.0,both
167746992.0,119,133.4033613445378,74.0,158.71621621621622,58.0,159.86206896551724,17.0,180.52941176470588,,,0.0,ar
167747040.0,44,288.09090909090907,30.0,331.23333333333335,19.0,472.89473684210526,15.0,290.4,,,1.0,ar
167747200.0,625,179.48777592,540.0,181.32937027777777,318.0,184.374213836478,166.0,183.24096385542168,46.0,107.52173913043478,0.0,both
167747312.0,86,112.95348837209302,46.0,87.80434782608695,21.0,72.19047619047619,,,,,0.0,ar
167747344.0,150,184.43333333333334,32.0,117.25,14.0,97.42857142857143,8.0,110.875,8.0,110.875,0.0,both
167747552.0,497,63.0,242.0,76.33471074380165,85.0,68.81176470588235,70.0,68.81428571428572,41.0,21.829268292682926,0.0,ar
167747568.0,107,68.45794392523365,102.0,55.19607843137255,38.0,148.1578947368421,38.0,148.1578947368421,27.0,116.70370370370371,0.0,both
167747696.0,697,157.01434720229554,607.0,150.32619439868205,307.0,173.6840390879479,163.0,188.5276073619632,45.0,221.62222222222223,0.0,ar
167747744.0,53,155.88679245283018,46.0,166.91304347826087,13.0,263.6923076923077,,,,,0.0,both
167748176.0,474,130.69198312236287,348.0,122.93103448275862,161.0,91.01863354037268,14.0,104.64285714285714,,,0.0,both
167748512.0,105,187.0,77.0,189.4935064935065,17.0,67.70588235294117,17.0,67.70588235294117,,,0.0,ar
167748768.0,440,108.77045454545454,234.0,156.67948717948718,142.0,168.57746478873239,59.0,156.64406779661016,32.0,125.15625,0.0,both
167748880.0,47,159.2340425531915,34.0,180.7058823529412,6.0,207.5,,,,,0.0,ar
167748928.0,128,136.4375,49.0,68.06122448979592,15.0,136.46666666666667,,,,,0.0,ar
167749024.0,2,151.5,2.0,151.5,2.0,151.5,,,,,0.0,ar
167749104.0,258,79.17829457364341,258.0,79.17829457364341,43.0,44.27906976744186,30.0,52.13333333333333,,,0.0,ar
167749120.0,494,118.71255060728745,374.0,120.88235294117646,173.0,127.01156069364161,50.0,93.24,14.0,130.28571428571428,0.0,ar
167749232.0,184,30.820652173913043,181.0,29.022099447513813,181.0,29.022099447513813,179.0,26.972067039106147,,,0.0,ar
167749472.0,876,203.03310502283105,662.0,203.31570996978851,459.0,194.75381263616558,188.0,195.99468085106383,99.0,206.27272727272728,0.0,ar
167749568.0,303,53.052805280528055,115.0,38.721739130434784,,,,,,,0.0,ar
167749584.0,182,244.08241758241758,4.0,301.0,2.0,474.5,,,,,0.0,ar
167749648.0,260,116.01923076923077,175.0,107.99428571428571,76.0,101.80263157894737,56.0,94.28571428571429,,,0.0,both
167749888.0,461,308.5835140997831,226.0,271.14159292035396,37.0,682.8378378378378,29.0,490.58620689655174,9.0,44.44444444444444,0.0,both
